RowIndex,ColumnName,Old,New,Reasons
1102,Brand Personality - Big W,1:  Exciting ; 2:  Family Orientated ; 3:  Interesting ; 4:  Vibrant ; 5:  Old-Fashioned ,1: Exciting; 2: Family-Oriented; 3: Interesting; 4: Vibrant; 5: Old-Fashioned,off_topic
1108,Brand Personality - Big W,1:  Leader ; 2:  Down-To-Earth ; 3:  Family Orientated ; 4:  Dependable ; 5:  Trustworthy ,1: Leader; 2: Down-to-Earth; 3: Family-Oriented; 4: Dependable; 5: Trustworthy,off_topic
1114,Brand Personality - Big W,1:  Tacky ; 2:  Family Orientated ; 3:  Frumpy ,1: Tacky; 2: Family-Oriented; 3: Frumpy,off_topic
1115,Brand Personality - Big W,1:  Family Orientated ; 2:  Honest ; 3:  Friendly ; 4:  Vibrant ; 5:  Trendy ,1: Family-Oriented; 2: Honest; 3: Friendly; 4: Vibrant; 5: Trendy,off_topic
1125,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Traditional ; 3:  Dependable ; 4:  Supportive ; 5:  Fun ,1: Down-to-Earth; 2: Traditional; 3: Dependable; 4: Supportive; 5: Fun,off_topic
1126,Brand Personality - Big W,1:  Friendly ; 2:  Honest ; 3:  Family Orientated ; 4:  Approachable ; 5:  Outgoing ,1: Friendly; 2: Honest; 3: Family-Oriented; 4: Approachable; 5: Outgoing,off_topic
1127,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Traditional ; 3:  Honest ; 4:  Family Orientated ; 5:  Approachable ,1: Down-to-Earth; 2: Traditional; 3: Honest; 4: Family-Oriented; 5: Approachable,off_topic
1129,Brand Personality - Big W,1:  Trustworthy ; 2:  Dependable ; 3:  Traditional ; 4:  Family Orientated ; 5:  Frumpy ,1: Trustworthy; 2: Dependable; 3: Traditional; 4: Family-Oriented; 5: Frumpy,off_topic
1132,Brand Personality - Big W,1:  Family Orientated ; 2:  Fun ; 3:  Approachable ; 4:  Vibrant ; 5:  Trustworthy ,1: Family-Oriented; 2: Fun; 3: Approachable; 4: Vibrant; 5: Trustworthy,off_topic
1135,Brand Personality - Big W,1:  Trustworthy ; 2:  Dependable ; 3:  Family Orientated ; 4:  Friendly ,1: Trustworthy; 2: Dependable; 3: Family-Oriented; 4: Friendly,off_topic
1151,Brand Personality - Big W,1:  Family Orientated ; 2:  Traditional ; 3:  Approachable ,1: Family-Oriented; 2: Traditional; 3: Approachable,off_topic
1152,Brand Personality - Big W,1:  Dependable ; 2:  Family Orientated ,1: Dependable; 2: Family-Oriented,off_topic
1158,Brand Personality - Big W,1:  Friendly ; 2:  Dependable ,1: Friendly; 2: Dependable,off_topic
1159,Brand Personality - Big W,1:  Tacky ; 2:  Family Orientated ,1: Tacky; 2: Family-Oriented,off_topic
1160,Brand Personality - Big W,1:  Dull ; 2:  Frumpy ,1: Dull; 2: Frumpy,off_topic
1166,Brand Personality - Big W,1:  Family Orientated ,1: Family-Oriented,off_topic
1170,Brand Personality - Big W,1:  Family Orientated ; 2:  Trustworthy ; 3:  Modern ; 4:  Interesting ; 5:  Trendy ,1: Family-Oriented; 2: Trustworthy; 3: Modern; 4: Interesting; 5: Trendy,off_topic
1172,Brand Personality - Big W,1:  Dependable ; 2:  Traditional ; 3:  Old-Fashioned ; 4:  Dull ; 5:  Frumpy ,1: Dependable; 2: Traditional; 3: Old-Fashioned; 4: Dull; 5: Frumpy,off_topic
1173,Brand Personality - Big W,1:  Trustworthy ; 2:  Dependable ; 3:  Dull ; 4:  Family Orientated ,1: Trustworthy; 2: Dependable; 3: Dull; 4: Family-Oriented,off_topic
1174,Brand Personality - Big W,1:  Boring ; 2:  Daggy ; 3:  Old-Fashioned ; 4:  Dull ; 5:  Tacky ,1: Boring; 2: Daggy; 3: Old-Fashioned; 4: Dull; 5: Tacky,off_topic
1177,Brand Personality - Big W,1:  Family Orientated ; 2:  Traditional ; 3:  Modern ; 4:  Trendy ; 5:  Friendly ,1: Family-Oriented; 2: Traditional; 3: Modern; 4: Trendy; 5: Friendly,off_topic
1179,Brand Personality - Big W,1:  Dependable ; 2:  Vibrant ; 3:  Interesting ; 4:  Down-To-Earth ; 5:  Trendy ,1: Dependable; 2: Vibrant; 3: Interesting; 4: Down-to-Earth; 5: Trendy,off_topic
1180,Brand Personality - Big W,1:  Supportive ; 2:  Exciting ; 3:  Trustworthy ; 4:  Leader ; 5:  Honest ,1: Supportive; 2: Exciting; 3: Trustworthy; 4: Leader; 5: Honest,off_topic
1182,Brand Personality - Big W,1:  Family Orientated ; 2:  Approachable ; 3:  Supportive ; 4:  Down-To-Earth ; 5:  Friendly ,1: Family-Oriented; 2: Approachable; 3: Supportive; 4: Down-to-Earth; 5: Friendly,off_topic
1185,Brand Personality - Big W,1:  Friendly ; 2:  Modern ; 3:  Trendy ; 4:  Interesting ; 5:  Stylish ,1: Friendly; 2: Modern; 3: Trendy; 4: Interesting; 5: Stylish,off_topic
1186,Brand Personality - Big W,1:  Trustworthy ; 2:  Interesting ; 3:  Stylish ; 4:  Dependable ; 5:  Traditional ,1: Trustworthy; 2: Interesting; 3: Stylish; 4: Dependable; 5: Traditional,off_topic
1190,Brand Personality - Big W,1:  Daggy ; 2:  Old-Fashioned ; 3:  Dull ; 4:  Dependable ; 5:  Frumpy ,1: Daggy; 2: Old-Fashioned; 3: Dull; 4: Dependable; 5: Frumpy,off_topic
1192,Brand Personality - Big W,1:  Family Orientated ; 2:  Fun ; 3:  Vibrant ; 4:  Interesting ; 5:  Outgoing ,1: Family-Oriented; 2: Fun; 3: Vibrant; 4: Interesting; 5: Outgoing,off_topic
1196,Brand Personality - Big W,1:  Family Orientated ; 2:  Fun ; 3:  Interesting ; 4:  Daggy ,1: Family-Oriented; 2: Fun; 3: Interesting; 4: Daggy,off_topic
1199,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Family Orientated ; 3:  Friendly ,1: Down-to-Earth; 2: Family-Oriented; 3: Friendly,off_topic
1201,Brand Personality - Big W,1:  Approachable ; 2:  Family Orientated ; 3:  Down-To-Earth ; 4:  Friendly ; 5:  Dependable ,1: Approachable; 2: Family-Oriented; 3: Down-to-Earth; 4: Friendly; 5: Dependable,off_topic
1206,Brand Personality - Big W,1:  Approachable ; 2:  Traditional ; 3:  Dependable ,1: Approachable; 2: Traditional; 3: Dependable,off_topic
1207,Brand Personality - Big W,1:  Down-To-Earth ; 2:  Old-Fashioned ; 3:  Family Orientated ; 4:  Trustworthy ; 5:  Dependable ,1: Down-to-Earth; 2: Old-Fashioned; 3: Family-Oriented; 4: Trustworthy; 5: Dependable,off_topic
8,Brand Personality - Cotton On,1:  Youthful ; 2:  Modern ; 3:  Stylish ; 4:  Trendy ; 5:  Vibrant ,1. Youthful; 2. Modern; 3. Stylish; 4. Trendy; 5. Vibrant,off_topic
9,Brand Personality - Cotton On,1:  Youthful ; 2:  Friendly ; 3:  Dependable ,1: Youthful; 2: Friendly; 3: Dependable,off_topic
17,Brand Personality - Cotton On,1:  Family Orientated ,Family-oriented.,off_topic
18,Brand Personality - Cotton On,1:  Leader ,Leader,short_or_nonanswer
31,Brand Personality - Cotton On,1:  Fun ; 2:  Traditional ; 3:  Family Orientated ; 4:  Trustworthy ,1: Fun; 2: Traditional; 3: Family-oriented; 4: Trustworthy,off_topic
34,Brand Personality - Cotton On,1:  Down-To-Earth ; 2:  Trendy ; 3:  Exciting ; 4:  Outgoing ; 5:  Stylish ,1: Down-to-earth; 2: Trendy; 3: Exciting; 4: Outgoing; 5: Stylish,off_topic
44,Brand Personality - Cotton On,1:  Family Orientated ; 2:  Youthful ; 3:  Interesting ; 4:  Approachable ; 5:  Traditional ,1: Family-oriented; 2: Youthful; 3: Interesting; 4: Approachable; 5: Traditional.,off_topic
50,Brand Personality - Cotton On,1:  Youthful ; 2:  Vibrant ; 3:  Exciting ; 4:  Trendy ; 5:  Modern ,1: Youthful; 2: Vibrant; 3: Exciting; 4: Trendy; 5: Modern,off_topic
56,Brand Personality - Cotton On,1:  Youthful ; 2:  Interesting ; 3:  Friendly ; 4:  Fun ; 5:  Trendy ,1: Youthful; 2: Interesting; 3: Friendly; 4: Fun; 5: Trendy,off_topic
60,Brand Personality - Cotton On,1:  Trendy ; 2:  Friendly ; 3:  Youthful ; 4:  Modern ; 5:  Vibrant ,1: Trendy; 2: Friendly; 3: Youthful; 4: Modern; 5: Vibrant,off_topic
66,Brand Personality - Cotton On,1:  Tacky ; 2:  Youthful ; 3:  Dull ,1: Tacky; 2: Youthful; 3: Dull,off_topic
68,Brand Personality - Cotton On,1:  Trendy ; 2:  Exciting ; 3:  Youthful ; 4:  Interesting ; 5:  Snobby ,1: Trendy; 2: Exciting; 3: Youthful; 4: Interesting; 5: Snobby,off_topic
87,Brand Personality - Cotton On,1:  Trustworthy ; 2:  Modern ; 3:  Youthful ; 4:  Vibrant ; 5:  Family Orientated ,1: Trustworthy; 2: Modern; 3: Youthful; 4: Vibrant; 5: Family-oriented.,off_topic
102,Brand Personality - Cotton On,1:  Fun ; 2:  Youthful ; 3:  Trendy ; 4:  Supportive ; 5:  Modern ,1: Fun; 2: Youthful; 3: Trendy; 4: Supportive; 5: Modern,off_topic
107,Brand Personality - Cotton On,1:  Youthful ; 2:  Approachable ; 3:  Dependable ,1: Youthful; 2: Approachable; 3: Dependable,off_topic
110,Brand Personality - Cotton On,1:  Trendy ; 2:  Leader ; 3:  Frumpy ; 4:  Down-To-Earth ; 5:  Trustworthy ,1: Trendy; 2: Leader; 3: Frumpy; 4: Down-to-Earth; 5: Trustworthy,off_topic
111,Brand Personality - Cotton On,1:  Down-To-Earth ; 2:  Modern ; 3:  Stylish ; 4:  Friendly ; 5:  Trustworthy ,1: Down-to-Earth; 2: Modern; 3: Stylish; 4: Friendly; 5: Trustworthy,off_topic
117,Brand Personality - Cotton On,1:  Youthful ; 2:  Trustworthy ; 3:  Honest ; 4:  Family Orientated ,1: Youthful; 2: Trustworthy; 3: Honest; 4: Family-oriented,off_topic
126,Brand Personality - Cotton On,1:  Trendy ; 2:  Traditional ; 3:  Stylish ; 4:  Vibrant ; 5:  Caring ,1: Trendy; 2: Traditional; 3: Stylish; 4: Vibrant; 5: Caring,off_topic
127,Brand Personality - Cotton On,1:  Vibrant ; 2:  Youthful ,1: Vibrant; 2: Youthful,off_topic
132,Brand Personality - Cotton On,1:  Youthful ; 2:  Trendy ; 3:  Vibrant ; 4:  Exciting ; 5:  Outgoing ,1: Youthful; 2: Trendy; 3: Vibrant; 4: Exciting; 5: Outgoing,off_topic
137,Brand Personality - Cotton On,1:  Trendy ; 2:  Youthful ,1: Trendy; 2: Youthful,off_topic
139,Brand Personality - Cotton On,1:  Fun ; 2:  Outgoing ; 3:  Down-To-Earth ; 4:  Interesting ,1: Fun; 2: Outgoing; 3: Down-to-earth; 4: Interesting,off_topic
153,Brand Personality - Cotton On,1:  Honest ; 2:  Caring ; 3:  Family Orientated ; 4:  Exciting ; 5:  Friendly ,1: Honest; 2: Caring; 3: Family-oriented; 4: Exciting; 5: Friendly,off_topic
157,Brand Personality - Cotton On,1:  Friendly ; 2:  Fun ; 3:  Trendy ; 4:  Modern ; 5:  Stylish ,1: Friendly; 2: Fun; 3: Trendy; 4: Modern; 5: Stylish,off_topic
161,Brand Personality - Cotton On,1:  Down-To-Earth ; 2:  Exciting ; 3:  Traditional ; 4:  Modern ; 5:  Approachable ,1: Down to Earth; 2: Exciting; 3: Traditional; 4: Modern; 5: Approachable,off_topic
164,Brand Personality - Cotton On,1:  Modern ; 2:  Trendy ; 3:  Fun ; 4:  Stylish ; 5:  Interesting ,1: Modern; 2: Trendy; 3: Fun; 4: Stylish; 5: Interesting.,off_topic
168,Brand Personality - Cotton On,1:  Interesting ,Interesting,short_or_nonanswer
169,Brand Personality - Cotton On,1:  Family Orientated ; 2:  Exciting ; 3:  Caring ; 4:  Interesting ; 5:  Fun ,1: Family-oriented; 2: Exciting; 3: Caring; 4: Interesting; 5: Fun,off_topic
183,Brand Personality - Cotton On,1:  Approachable ; 2:  Modern ; 3:  Vibrant ; 4:  Dull ; 5:  Interesting ,1: Approachable; 2: Modern; 3: Vibrant; 4: Dull; 5: Interesting,off_topic
190,Brand Personality - Cotton On,1:  Youthful ,Youthful,short_or_nonanswer
200,Brand Personality - Cotton On,1:  Modern ; 2:  Youthful ; 3:  Boring ; 4:  Trendy ,1: Modern; 2: Youthful; 3: Boring; 4: Trendy,off_topic
217,Brand Personality - Cotton On,1:  Youthful ; 2:  Approachable ; 3:  Modern ; 4:  Friendly ; 5:  Honest ,1: Youthful; 2: Approachable; 3: Modern; 4: Friendly; 5: Honest,off_topic
222,Brand Personality - Cotton On,1:  Snobby ; 2:  Trustworthy ; 3:  Trendy ; 4:  Youthful ; 5:  Interesting ,1: Snobby; 2: Trustworthy; 3: Trendy; 4: Youthful; 5: Interesting,off_topic
225,Brand Personality - Cotton On,1:  Exciting ; 2:  Dependable ; 3:  Modern ; 4:  Trendy ,1: Exciting; 2: Dependable; 3: Modern; 4: Trendy.,off_topic
227,Brand Personality - Cotton On,1:  Youthful ; 2:  Approachable ; 3:  Exciting ; 4:  Vibrant ; 5:  Fun ,1: Youthful; 2: Approachable; 3: Exciting; 4: Vibrant; 5: Fun,off_topic
236,Brand Personality - Cotton On,1:  Tacky ; 2:  Trendy ; 3:  Youthful ,1: Tacky; 2: Trendy; 3: Youthful,off_topic
240,Brand Personality - Cotton On,1:  Trendy ; 2:  Trustworthy ; 3:  Modern ; 4:  Stylish ; 5:  Friendly ,1: Trendy; 2: Trustworthy; 3: Modern; 4: Stylish; 5: Friendly,off_topic
267,Brand Personality - Cotton On,1:  Family Orientated ; 2:  Fun ; 3:  Exciting ; 4:  Friendly ; 5:  Dependable ,1: Family-oriented; 2: Fun; 3: Exciting; 4: Friendly; 5: Dependable,off_topic
272,Brand Personality - Cotton On,1:  Trendy ; 2:  Modern ; 3:  Youthful ; 4:  Stylish ; 5:  Interesting ,1: Trendy; 2: Modern; 3: Youthful; 4: Stylish; 5: Interesting,off_topic
277,Brand Personality - Cotton On,1:  Dull ; 2:  Tacky ; 3:  Boring ; 4:  Down-To-Earth ; 5:  Daggy ,1: Dull; 2: Tacky; 3: Boring; 4: Down-to-earth; 5: Daggy,off_topic
294,Brand Personality - Cotton On,1:  Vibrant ; 2:  Traditional ; 3:  Interesting ,1: Vibrant; 2: Traditional; 3: Interesting,off_topic
298,Brand Personality - Cotton On,1:  Daggy ; 2:  Dull ; 3:  Boring ; 4:  Frumpy ; 5:  Snobby ,1: Daggy; 2: Dull; 3: Boring; 4: Frumpy; 5: Snobby,off_topic
310,Brand Personality - Cotton On,1:  Trustworthy ; 2:  Modern ; 3:  Trendy ; 4:  Outgoing ; 5:  Vibrant ,1: Trustworthy; 2: Modern; 3: Trendy; 4: Outgoing; 5: Vibrant,off_topic
319,Brand Personality - Cotton On,1:  Leader ; 2:  Honest ; 3:  Modern ,1: Leader; 2: Honest; 3: Modern,off_topic
332,Brand Personality - Cotton On,1:  Vibrant ; 2:  Approachable ; 3:  Youthful ; 4:  Stylish ,1: Vibrant; 2: Approachable; 3: Youthful; 4: Stylish,off_topic
347,Brand Personality - Cotton On,1:  Modern ; 2:  Vibrant ; 3:  Youthful ; 4:  Fun ; 5:  Trendy ,1: Modern; 2: Vibrant; 3: Youthful; 4: Fun; 5: Trendy,off_topic
369,Brand Personality - Cotton On,1:  Modern ; 2:  Friendly ; 3:  Down-To-Earth ; 4:  Supportive ; 5:  Tacky ,1: Modern; 2: Friendly; 3: Down-to-earth; 4: Supportive; 5: Tacky,off_topic
377,Brand Personality - Cotton On,1:  Modern ; 2:  Tacky ; 3:  Outgoing ; 4:  Youthful ; 5:  Fun ,1: Modern; 2: Tacky; 3: Outgoing; 4: Youthful; 5: Fun,off_topic
383,Brand Personality - Cotton On,1:  Trendy ; 2:  Family Orientated ; 3:  Youthful ; 4:  Dependable ,1: Trendy; 2: Family-oriented; 3: Youthful; 4: Dependable,off_topic
393,Brand Personality - Cotton On,1:  Youthful ; 2:  Dull ; 3:  Friendly ; 4:  Approachable ; 5:  Tacky ,1: Youthful; 2: Dull; 3: Friendly; 4: Approachable; 5: Tacky,off_topic
402,Brand Personality - Cotton On,1:  Modern ; 2:  Interesting ; 3:  Vibrant ; 4:  Youthful ; 5:  Outgoing ,1: Modern; 2: Interesting; 3: Vibrant; 4: Youthful; 5: Outgoing,off_topic
403,Brand Personality - Cotton On,1:  Modern ; 2:  Trustworthy ; 3:  Stylish ; 4:  Outgoing ; 5:  Trendy ,1: Modern; 2: Trustworthy; 3: Stylish; 4: Outgoing; 5: Trendy,off_topic
405,Brand Personality - Cotton On,1:  Friendly ; 2:  Youthful ; 3:  Interesting ; 4:  Family Orientated ; 5:  Caring ,1: Friendly; 2: Youthful; 3: Interesting; 4: Family-oriented; 5: Caring,off_topic
406,Brand Personality - Cotton On,1:  Modern ; 2:  Outgoing ; 3:  Fun ; 4:  Approachable ,1: Modern; 2: Outgoing; 3: Fun; 4: Approachable,off_topic
410,Brand Personality - Cotton On,1:  Modern ; 2:  Youthful ; 3:  Exciting ; 4:  Trustworthy ; 5:  Stylish ,1: Modern; 2: Youthful; 3: Exciting; 4: Trustworthy; 5: Stylish,off_topic
424,Brand Personality - Cotton On,1:  Modern ; 2:  Youthful ; 3:  Leader ; 4:  Stylish ; 5:  Trendy ,1: Modern; 2: Youthful; 3: Leader; 4: Stylish; 5: Trendy,off_topic
430,Brand Personality - Cotton On,1:  Friendly ; 2:  Youthful ; 3:  Modern ; 4:  Trendy ; 5:  Dependable ,1: Friendly; 2: Youthful; 3: Modern; 4: Trendy; 5: Dependable,off_topic
431,Brand Personality - Cotton On,1:  Vibrant ; 2:  Trustworthy ; 3:  Fun ; 4:  Family Orientated ; 5:  Honest ,1: Vibrant; 2: Trustworthy; 3: Fun; 4: Family-oriented; 5: Honest,off_topic
440,Brand Personality - Cotton On,1:  Modern ; 2:  Fun ; 3:  Down-To-Earth ; 4:  Family Orientated ; 5:  Traditional ,1: Modern; 2: Fun; 3: Down-to-earth; 4: Family-oriented; 5: Traditional,off_topic
447,Brand Personality - Cotton On,1:  Boring ; 2:  Youthful ; 3:  Daggy ; 4:  Stylish ; 5:  Tacky ,1: Boring; 2: Youthful; 3: Daggy; 4: Stylish; 5: Tacky,off_topic
449,Brand Personality - Cotton On,1:  Youthful ; 2:  Daggy ; 3:  Dull ; 4:  Frumpy ; 5:  Interesting ,1: Youthful; 2: Daggy; 3: Dull; 4: Frumpy; 5: Interesting,off_topic
457,Brand Personality - Cotton On,1:  Modern ; 2:  Fun ; 3:  Vibrant ; 4:  Stylish ; 5:  Honest ,1: Modern; 2: Fun; 3: Vibrant; 4: Stylish; 5: Honest,off_topic
461,Brand Personality - Cotton On,1:  Youthful ; 2:  Modern ; 3:  Friendly ; 4:  Trendy ; 5:  Approachable ,1: Youthful; 2: Modern; 3: Friendly; 4: Trendy; 5: Approachable.,off_topic
468,Brand Personality - Cotton On,1:  Youthful ; 2:  Fun ; 3:  Vibrant ; 4:  Friendly ; 5:  Trendy ,1: Youthful; 2: Fun; 3: Vibrant; 4: Friendly; 5: Trendy,off_topic
471,Brand Personality - Cotton On,1:  Modern ; 2:  Youthful ; 3:  Friendly ; 4:  Fun ; 5:  Dull ,1: Modern; 2: Youthful; 3: Friendly; 4: Fun; 5: Uninspired.,off_topic
479,Brand Personality - Cotton On,1:  Dependable ; 2:  Modern ; 3:  Youthful ,1: Dependable; 2: Modern; 3: Youthful,off_topic
483,Brand Personality - Cotton On,1:  Fun ; 2:  Youthful ; 3:  Exciting ; 4:  Modern ; 5:  Stylish ,1: Fun; 2: Youthful; 3: Exciting; 4: Modern; 5: Stylish,off_topic
492,Brand Personality - Cotton On,1:  Modern ; 2:  Fun ; 3:  Stylish ; 4:  Youthful ; 5:  Interesting ,1: Modern; 2: Fun; 3: Stylish; 4: Youthful; 5: Interesting,off_topic
498,Brand Personality - Cotton On,1:  Stylish ; 2:  Modern ; 3:  Friendly ; 4:  Dependable ; 5:  Vibrant ,1: Stylish; 2: Modern; 3: Friendly; 4: Dependable; 5: Vibrant,off_topic
523,Brand Personality - Cotton On,1:  Youthful ; 2:  Trendy ; 3:  Friendly ; 4:  Modern ; 5:  Outgoing ,1: Youthful; 2: Trendy; 3: Friendly; 4: Modern; 5: Outgoing,off_topic
527,Brand Personality - Cotton On,1:  Traditional ; 2:  Youthful ; 3:  Approachable ; 4:  Old-Fashioned ; 5:  Dependable ,1: Traditional; 2: Youthful; 3: Approachable; 4: Old-Fashioned; 5: Dependable,off_topic
528,Brand Personality - Cotton On,1:  Youthful ; 2:  Modern ; 3:  Trendy ; 4:  Fun ; 5:  Stylish ,1: Youthful; 2: Modern; 3: Trendy; 4: Fun; 5: Stylish,off_topic
532,Brand Personality - Cotton On,1:  Fun ; 2:  Outgoing ; 3:  Youthful ; 4:  Modern ; 5:  Approachable ,1. Fun; 2. Outgoing; 3. Youthful; 4. Modern; 5. Approachable,off_topic
533,Brand Personality - Cotton On,1:  Dull ,No specific feedback provided.,short_or_nonanswer
537,Brand Personality - Cotton On,1:  Snobby ,Snobby,short_or_nonanswer
543,Brand Personality - Cotton On,1:  Youthful ; 2:  Trendy ; 3:  Stylish ,1: Youthful; 2: Trendy; 3: Stylish,off_topic
556,Brand Personality - Cotton On,1:  Dull ; 2:  Boring ; 3:  Daggy ; 4:  Down-To-Earth ,1: Dull; 2: Boring; 3: Daggy; 4: Down-to-Earth,off_topic
570,Brand Personality - Cotton On,1:  Old-Fashioned ; 2:  Down-To-Earth ; 3:  Stylish ,1: Old-fashioned; 2: Down-to-earth; 3: Stylish,off_topic
577,Brand Personality - Cotton On,1:  Stylish ; 2:  Youthful ; 3:  Fun ; 4:  Modern ; 5:  Vibrant ,1: Stylish; 2: Youthful; 3: Fun; 4: Modern; 5: Vibrant,off_topic
586,Brand Personality - Cotton On,1:  Trendy ; 2:  Modern ; 3:  Youthful ; 4:  Stylish ; 5:  Outgoing ,1: Trendy; 2: Modern; 3: Youthful; 4: Stylish; 5: Outgoing,off_topic
588,Brand Personality - Cotton On,1:  Friendly ; 2:  Modern ; 3:  Trendy ; 4:  Down-To-Earth ; 5:  Supportive ,1: Friendly; 2: Modern; 3: Trendy; 4: Down-to-Earth; 5: Supportive,off_topic
590,Brand Personality - Cotton On,1:  Youthful ; 2:  Snobby ; 3:  Trendy ; 4:  Modern ; 5:  Stylish ,1: Youthful; 2: Snobby; 3: Trendy; 4: Modern; 5: Stylish,off_topic
596,Brand Personality - Cotton On,1:  Trendy ; 2:  Modern ; 3:  Stylish ,1: Trendy; 2: Modern; 3: Stylish,off_topic
604,Brand Personality - Cotton On,1:  Outgoing ; 2:  Trendy ; 3:  Stylish ; 4:  Fun ; 5:  Modern ,1: Outgoing; 2: Trendy; 3: Stylish; 4: Fun; 5: Modern,off_topic
607,Brand Personality - Cotton On,1:  Youthful ; 2:  Modern ; 3:  Stylish ; 4:  Trendy ; 5:  Fun ,1. Youthful; 2. Modern; 3. Stylish; 4. Trendy; 5. Fun,off_topic
608,Brand Personality - Cotton On,1:  Approachable ; 2:  Supportive ; 3:  Youthful ; 4:  Friendly ; 5:  Family Orientated ,1: Approachable; 2: Supportive; 3: Youthful; 4: Friendly; 5: Family-oriented.,off_topic
611,Brand Personality - Cotton On,1:  Traditional ; 2:  Down-To-Earth ; 3:  Boring ; 4:  Tacky ,1: Traditional; 2: Down-to-Earth; 3: Boring; 4: Tacky,off_topic
612,Brand Personality - Cotton On,1:  Trendy ,Trendy,short_or_nonanswer
614,Brand Personality - Cotton On,1:  Fun ; 2:  Modern ; 3:  Trendy ; 4:  Youthful ; 5:  Vibrant ,1: Fun; 2: Modern; 3: Trendy; 4: Youthful; 5: Vibrant,off_topic
